PFco_Code,tahun,bulan,stok_awal,stok_masuk,penjualan,stok_akhir,safety_stock,status_stok
1201,2022,10,0.0,0.0,0.0,0.0,86.1,stockout
1201,2022,11,0.0,0.0,0.0,0.0,86.1,stockout
1201,2022,12,0.0,0.0,0.0,0.0,86.1,stockout
1201,2023,1,0.0,152.8,157.0,0.0,86.1,stockout
1206,2021,8,158.88,423.04,324.0,257.92,39.29,overstock
1206,2021,9,257.92,0.0,0.0,236.65,39.29,overstock
1206,2021,10,236.65,0.0,0.0,219.71,39.29,overstock
1206,2021,11,219.71,0.0,0.0,195.85,39.29,normal
1206,2021,12,195.85,0.0,0.0,174.8,39.29,normal
1206,2022,1,174.8,142.05,148.9,167.95,39.29,normal
1206,2022,2,167.95,237.29,149.0,256.24,39.29,overstock
1206,2022,3,256.24,0.0,0.0,235.56,39.29,overstock
1206,2022,4,235.56,0.0,0.0,204.0,39.29,normal
1206,2022,5,204.0,12.91,0.0,200.46,39.29,normal
1206,2022,6,200.46,0.0,0.0,180.25,39.29,normal
1206,2022,7,180.25,13.14,0.0,167.55,39.29,normal
1206,2022,8,167.55,0.0,0.0,153.13,39.29,normal
1206,2022,9,153.13,0.0,0.0,136.87,39.29,normal
1206,2022,10,136.87,0.0,0.0,127.42,39.29,normal
1206,2022,11,127.42,0.0,0.0,111.4,39.29,normal
1206,2022,12,111.4,0.0,0.0,104.86,39.29,normal
1206,2023,1,104.86,66.32,64.0,107.18,39.29,normal
1206,2023,2,107.18,98.07,64.0,141.25,39.29,normal
1206,2023,3,141.25,0.0,0.0,123.99,39.29,normal
1206,2023,4,123.99,0.0,0.0,117.44,39.29,normal
1206,2023,5,117.44,0.0,0.0,104.72,39.29,normal
1206,2023,6,104.72,0.0,0.0,91.0,39.29,normal
1206,2023,7,91.0,0.0,0.0,85.44,39.29,normal
1206,2023,8,85.44,0.0,0.0,72.76,39.29,normal
1206,2023,9,72.76,0.0,0.0,62.78,39.29,normal
1206,2023,10,62.78,0.0,0.0,54.93,39.29,normal
1206,2023,11,54.93,0.0,0.0,48.46,39.29,normal
1206,2023,12,48.46,89.88,79.0,59.34,39.29,normal
1212,2022,9,100.76,95.68,93.0,103.44,31.18,normal
1212,2022,10,103.44,0.0,0.0,90.0,31.18,normal
1212,2022,11,90.0,0.0,0.0,83.68,31.18,normal
1212,2022,12,83.68,0.0,0.0,79.41,31.18,normal
1212,2023,1,79.41,0.0,0.0,72.27,31.18,normal
1212,2023,2,72.27,0.0,0.0,65.84,31.18,normal
1212,2023,3,65.84,11.98,0.0,71.24,31.18,normal
1212,2023,4,71.24,0.0,0.0,60.97,31.18,normal
1212,2023,5,60.97,0.0,0.0,56.79,31.18,normal
1212,2023,6,56.79,0.0,0.0,49.47,31.18,normal
1212,2023,7,49.47,8.05,0.0,52.39,31.18,normal
1212,2023,8,52.39,0.0,0.0,49.29,31.18,normal
1212,2023,9,49.29,0.0,0.0,45.47,31.18,normal
1212,2023,10,45.47,0.0,0.0,38.74,31.18,normal
1212,2023,11,38.74,12.34,0.0,45.53,31.18,normal
1212,2023,12,45.53,0.0,0.0,41.46,31.18,normal
1212,2024,1,41.46,0.0,0.0,39.02,31.18,normal
1212,2024,2,39.02,0.0,0.0,33.27,31.18,normal
1212,2024,3,33.27,0.0,0.0,29.95,31.18,understock
1212,2024,4,29.95,0.0,0.0,26.55,31.18,understock
1212,2024,5,26.55,0.0,0.0,23.49,31.18,understock
1212,2024,6,23.49,15.41,0.0,36.33,31.18,normal
1212,2024,7,36.33,132.82,140.0,29.15,31.18,understock
1215,2022,7,1144.13,731.95,1029.55,846.53,238.98,normal
1215,2022,8,846.53,0.0,0.0,770.76,238.98,normal
1215,2022,9,770.76,87.65,0.0,746.13,238.98,normal
1215,2022,10,746.13,0.0,0.0,684.21,238.98,normal
1215,2022,11,684.21,0.0,0.0,594.79,238.98,normal
1215,2022,12,594.79,0.0,0.0,545.41,238.98,normal
1215,2023,1,545.41,0.0,0.0,494.48,238.98,normal
1215,2023,2,494.48,1008.06,990.0,512.54,238.98,normal
1215,2023,3,512.54,0.0,0.0,444.92,238.98,normal
1215,2023,4,444.92,0.0,0.0,418.17,238.98,normal
1215,2023,5,418.17,0.0,0.0,392.23,238.98,normal
1215,2023,6,392.23,190.23,0.0,530.71,238.98,normal
1215,2023,7,530.71,0.0,0.0,457.74,238.98,normal
1215,2023,8,457.74,0.0,0.0,406.9,238.98,normal
1215,2023,9,406.9,0.0,0.0,355.86,238.98,normal
1215,2023,10,355.86,0.0,0.0,332.12,238.98,normal
1215,2023,11,332.12,0.0,0.0,304.06,238.98,normal
1215,2023,12,304.06,939.28,950.0,293.34,238.98,normal
1216,2024,5,45.71,71.14,42.9,73.95,13.07,overstock
1220,2024,7,263.1,205.58,210.0,258.68,58.13,normal
1227,2022,5,64.38,21.25,57.0,28.63,15.68,normal
1229,2021,1,94.9,99.95,89.0,105.85,18.52,normal
1231,2021,1,101.91,158.23,91.0,169.14,22.33,overstock
1233,2021,10,264.29,257.46,245.0,276.75,79.81,normal
1234,2021,1,317.72,1008.73,905.5,420.95,98.33,normal
1234,2021,2,420.95,0.0,0.0,385.97,98.33,normal
1234,2021,3,385.97,0.0,0.0,355.47,98.33,normal
1234,2021,4,355.47,0.0,0.0,325.72,98.33,normal
1234,2021,5,325.72,0.0,0.0,284.24,98.33,normal
1234,2021,6,284.24,173.69,322.0,135.93,98.33,normal
1234,2021,7,135.93,19.55,0.0,141.12,98.33,normal
1234,2021,8,141.12,176.75,370.8,0.0,98.33,stockout
1234,2021,9,0.0,74.31,123.0,0.0,98.33,stockout
1234,2021,10,0.0,0.0,0.0,0.0,98.33,stockout
1234,2021,11,0.0,0.0,0.0,0.0,98.33,stockout
1234,2021,12,0.0,40.54,0.0,40.54,98.33,understock
1234,2022,1,40.54,151.8,361.8,0.0,98.33,stockout
1234,2022,2,0.0,334.82,206.4,128.42,98.33,normal
1234,2022,3,128.42,0.0,0.0,121.81,98.33,normal
1234,2022,4,121.81,0.0,0.0,106.91,98.33,normal
1234,2022,5,106.91,0.0,0.0,93.75,98.33,understock
1234,2022,6,93.75,55.89,51.65,97.99,98.33,understock
1234,2022,7,97.99,340.23,294.0,144.22,98.33,normal
1234,2022,8,144.22,0.0,0.0,132.01,98.33,normal
1234,2022,9,132.01,0.0,0.0,121.12,98.33,normal
1234,2022,10,121.12,0.0,0.0,106.14,98.33,normal
1234,2022,11,106.14,32.99,0.0,133.62,98.33,normal
1234,2022,12,133.62,0.0,0.0,125.31,98.33,normal
1234,2023,1,125.31,0.0,0.0,109.14,98.33,normal
1234,2023,2,109.14,0.0,0.0,98.39,98.33,normal
1234,2023,3,98.39,0.0,0.0,91.89,98.33,understock
1234,2023,4,91.89,0.0,0.0,84.54,98.33,understock
1234,2023,5,84.54,0.0,0.0,75.59,98.33,understock
1234,2023,6,75.59,0.0,0.0,64.85,98.33,understock
1234,2023,7,64.85,0.0,0.0,58.47,98.33,understock
1234,2023,8,58.47,0.0,0.0,53.64,98.33,understock
1234,2023,9,53.64,0.0,0.0,48.04,98.33,understock
1234,2023,10,48.04,0.0,0.0,44.15,98.33,understock
1234,2023,11,44.15,0.0,0.0,39.84,98.33,understock
1234,2023,12,39.84,49.15,0.0,84.93,98.33,understock
1234,2024,1,84.93,0.0,0.0,78.13,98.33,understock
1234,2024,2,78.13,0.0,0.0,73.52,98.33,understock
1234,2024,3,73.52,318.24,215.0,176.76,98.33,normal
1237,2022,2,32.02,49.03,44.0,37.05,9.13,normal
1237,2022,3,37.05,0.0,0.0,32.43,9.13,normal
1237,2022,4,32.43,0.0,0.0,28.67,9.13,normal
1237,2022,5,28.67,5.84,11.0,23.51,9.13,normal
1238,2021,1,499.52,330.46,339.5,490.48,95.08,normal
1238,2021,2,490.48,23.82,0.0,457.96,95.08,normal
1238,2021,3,457.96,452.73,284.9,625.79,95.08,overstock
1238,2021,4,625.79,0.0,0.0,574.58,95.08,normal
1238,2021,5,574.58,0.0,0.0,544.65,95.08,normal
1238,2021,6,544.65,831.74,815.0,561.39,95.08,normal
1238,2021,7,561.39,693.37,445.75,809.01,95.08,overstock
1238,2021,8,809.01,876.98,804.59,881.4,95.08,overstock
1238,2021,9,881.4,16.87,39.25,859.02,95.08,overstock
1238,2021,10,859.02,0.0,0.0,752.66,95.08,overstock
1238,2021,11,752.66,0.0,0.0,695.33,95.08,overstock
1238,2021,12,695.33,265.98,196.35,764.96,95.08,overstock
1238,2022,1,764.96,866.09,776.0,855.05,95.08,overstock
1238,2022,2,855.05,931.96,835.3,951.71,95.08,overstock
1238,2022,3,951.71,0.0,0.0,840.72,95.08,overstock
1238,2022,4,840.72,208.28,232.0,817.0,95.08,overstock
1238,2022,5,817.0,0.0,0.0,762.19,95.08,overstock
1238,2022,6,762.19,154.24,163.0,753.43,95.08,overstock
1238,2022,7,753.43,1136.0,1221.51,667.92,95.08,overstock
1238,2022,8,667.92,0.0,0.0,632.42,95.08,overstock
1238,2022,9,632.42,0.0,0.0,588.24,95.08,normal
1238,2022,10,588.24,225.11,213.5,599.85,95.08,overstock
1238,2022,11,599.85,0.0,0.0,566.98,95.08,normal
1238,2022,12,566.98,126.48,251.5,441.96,95.08,normal
1238,2023,1,441.96,120.23,125.7,436.49,95.08,normal
1238,2023,2,436.49,47.59,0.0,426.57,95.08,normal
1238,2023,3,426.57,0.0,0.0,384.39,95.08,normal
1238,2023,4,384.39,299.51,212.5,471.4,95.08,normal
1238,2023,5,471.4,706.03,424.5,752.93,95.08,overstock
1238,2023,6,752.93,237.17,215.5,774.6,95.08,overstock
1238,2023,7,774.6,3.56,43.0,735.16,95.08,overstock
1238,2023,8,735.16,254.05,256.3,732.91,95.08,overstock
1238,2023,9,732.91,695.79,713.9,714.8,95.08,overstock
1238,2023,10,714.8,0.0,0.0,666.54,95.08,overstock
1238,2023,11,666.54,409.81,428.0,648.35,95.08,overstock
1238,2023,12,648.35,63.43,75.0,636.78,95.08,overstock
1238,2024,1,636.78,447.74,396.0,688.52,95.08,overstock
1238,2024,2,688.52,0.0,0.0,652.77,95.08,overstock
1238,2024,3,652.77,0.0,0.0,616.64,95.08,overstock
1238,2024,4,616.64,0.0,0.0,548.22,95.08,normal
1238,2024,5,548.22,0.0,0.0,497.24,95.08,normal
1238,2024,6,497.24,0.0,0.0,467.87,95.08,normal
1238,2024,7,467.87,673.71,432.6,708.98,95.08,overstock
1240,2021,1,308.94,688.17,1121.4,0.0,84.03,stockout
1240,2021,2,0.0,0.0,0.0,0.0,84.03,stockout
1240,2021,3,0.0,0.0,0.0,0.0,84.03,stockout
1240,2021,4,0.0,0.0,0.0,0.0,84.03,stockout
1240,2021,5,0.0,0.0,0.0,0.0,84.03,stockout
1240,2021,6,0.0,0.0,0.0,0.0,84.03,stockout
1240,2021,7,0.0,0.0,0.0,0.0,84.03,stockout
1240,2021,8,0.0,0.0,0.0,0.0,84.03,stockout
1240,2021,9,0.0,0.0,0.0,0.0,84.03,stockout
1240,2021,10,0.0,67.09,0.0,67.09,84.03,understock
1240,2021,11,67.09,77.38,41.5,102.97,84.03,normal
1240,2021,12,102.97,0.0,0.0,96.92,84.03,normal
1240,2022,1,96.92,0.0,0.0,84.39,84.03,normal
1240,2022,2,84.39,0.0,0.0,77.17,84.03,understock
1240,2022,3,77.17,20.0,0.0,89.63,84.03,normal
1240,2022,4,89.63,30.22,0.0,107.78,84.03,normal
1240,2022,5,107.78,96.37,170.0,34.15,84.03,understock
1240,2022,6,34.15,0.0,0.0,29.61,84.03,understock
1240,2022,7,29.61,137.32,84.0,82.93,84.03,understock
1240,2022,8,82.93,34.62,0.0,112.85,84.03,normal
1240,2022,9,112.85,28.17,0.0,125.44,84.03,normal
1240,2022,10,125.44,0.0,0.0,107.0,84.03,normal
1240,2022,11,107.0,0.0,0.0,99.11,84.03,normal
1240,2022,12,99.11,0.0,0.0,91.98,84.03,normal
1240,2023,1,91.98,0.0,0.0,79.59,84.03,understock
1240,2023,2,79.59,73.41,0.0,143.28,84.03,normal
1240,2023,3,143.28,57.53,0.0,184.38,84.03,normal
1240,2023,4,184.38,0.0,0.0,161.18,84.03,normal
1240,2023,5,161.18,639.17,615.0,185.35,84.03,normal
1240,2023,6,185.35,553.88,491.5,247.73,84.03,normal
1240,2023,7,247.73,0.0,0.0,231.37,84.03,normal
1240,2023,8,231.37,91.67,204.8,118.24,84.03,normal
1240,2023,9,118.24,0.0,0.0,101.19,84.03,normal
1240,2023,10,101.19,0.0,0.0,93.98,84.03,normal
1240,2023,11,93.98,0.0,0.0,84.8,84.03,normal
1240,2023,12,84.8,0.0,0.0,74.89,84.03,understock
1240,2024,1,74.89,0.0,0.0,68.51,84.03,understock
1240,2024,2,68.51,0.0,0.0,64.53,84.03,understock
1240,2024,3,64.53,0.0,0.0,56.3,84.03,understock
1240,2024,4,56.3,59.51,0.0,108.38,84.03,normal
1240,2024,5,108.38,0.0,0.0,102.82,84.03,normal
1240,2024,6,102.82,307.82,327.7,82.94,84.03,understock
1242,2022,6,457.53,400.46,390.95,467.04,132.71,normal
1243,2022,6,1412.87,1265.26,1099.05,1579.08,252.69,normal
1244,2022,6,309.79,344.02,239.95,413.86,49.93,overstock
1304,2021,8,101.54,146.58,101.0,147.12,27.3,overstock
1304,2021,9,147.12,26.62,50.0,123.74,27.3,normal
1304,2021,10,123.74,0.0,0.0,116.97,27.3,normal
1304,2021,11,116.97,0.0,0.0,108.7,27.3,normal
1304,2021,12,108.7,0.0,0.0,97.9,27.3,normal
1304,2022,1,97.9,0.0,0.0,87.91,27.3,normal
1304,2022,2,87.91,0.0,0.0,80.6,27.3,normal
1304,2022,3,80.6,0.0,0.0,70.38,27.3,normal
1304,2022,4,70.38,0.0,0.0,63.3,27.3,normal
1304,2022,5,63.3,0.0,0.0,54.38,27.3,normal
1304,2022,6,54.38,0.0,0.0,51.41,27.3,normal
1304,2022,7,51.41,0.0,0.0,43.75,27.3,normal
1304,2022,8,43.75,0.0,0.0,37.32,27.3,normal
1304,2022,9,37.32,0.0,0.0,33.74,27.3,normal
1304,2022,10,33.74,0.0,0.0,29.83,27.3,normal
1304,2022,11,29.83,0.0,0.0,28.03,27.3,normal
1304,2022,12,28.03,8.1,0.0,33.62,27.3,normal
1304,2023,1,33.62,0.0,0.0,30.95,27.3,normal
1304,2023,2,30.95,0.0,0.0,28.5,27.3,normal
1304,2023,3,28.5,104.09,108.0,24.59,27.3,understock
1305,2022,3,94.46,92.09,82.0,104.55,22.02,normal
1305,2022,4,104.55,0.0,0.0,98.66,22.02,normal
1305,2022,5,98.66,0.0,0.0,84.3,22.02,normal
1305,2022,6,84.3,0.0,0.0,75.65,22.02,normal
1305,2022,7,75.65,0.0,0.0,67.36,22.02,normal
1305,2022,8,67.36,0.0,0.0,57.27,22.02,normal
1305,2022,9,57.27,0.0,0.0,52.09,22.02,normal
1305,2022,10,52.09,0.0,0.0,47.63,22.02,normal
1305,2022,11,47.63,0.0,0.0,41.88,22.02,normal
1305,2022,12,41.88,154.54,170.0,26.42,22.02,normal
1305,2023,1,26.42,0.0,0.0,24.62,22.02,normal
1305,2023,2,24.62,9.91,0.0,31.04,22.02,normal
1305,2023,3,31.04,0.0,0.0,26.55,22.02,normal
1305,2023,4,26.55,0.0,0.0,23.74,22.02,normal
1305,2023,5,23.74,0.0,0.0,21.27,22.02,understock
1305,2023,6,21.27,0.0,0.0,19.32,22.02,understock
1305,2023,7,19.32,0.0,0.0,18.12,22.02,understock
1305,2023,8,18.12,39.96,36.0,22.08,22.02,normal
1306,2021,8,92.33,112.47,101.0,103.8,28.97,normal
1306,2021,9,103.8,31.84,50.0,85.64,28.97,normal
1306,2021,10,85.64,0.0,0.0,73.76,28.97,normal
1306,2021,11,73.76,0.0,0.0,69.31,28.97,normal
1306,2021,12,69.31,8.38,0.0,73.2,28.97,normal
1306,2022,1,73.2,0.0,0.0,69.46,28.97,normal
1306,2022,2,69.46,0.0,0.0,63.68,28.97,normal
1306,2022,3,63.68,12.19,0.0,69.06,28.97,normal
1306,2022,4,69.06,12.02,0.0,70.73,28.97,normal
1306,2022,5,70.73,0.0,0.0,67.17,28.97,normal
1306,2022,6,67.17,0.0,0.0,61.44,28.97,normal
1306,2022,7,61.44,8.15,0.0,64.54,28.97,normal
1306,2022,8,64.54,0.0,0.0,57.05,28.97,normal
1306,2022,9,57.05,0.0,0.0,52.79,28.97,normal
1306,2022,10,52.79,0.0,0.0,48.52,28.97,normal
1306,2022,11,48.52,0.0,0.0,41.24,28.97,normal
1306,2022,12,41.24,0.0,0.0,35.16,28.97,normal
1306,2023,1,35.16,0.0,0.0,31.97,28.97,normal
1306,2023,2,31.97,0.0,0.0,28.81,28.97,understock
1306,2023,3,28.81,114.77,108.0,35.58,28.97,normal
1307,2021,2,119.04,53.49,51.0,121.53,30.67,normal
1307,2021,3,121.53,143.14,143.0,121.67,30.67,normal
1308,2022,3,119.81,91.2,82.0,129.01,29.89,normal
1308,2022,4,129.01,0.0,0.0,121.11,29.89,normal
1308,2022,5,121.11,0.0,0.0,107.67,29.89,normal
1308,2022,6,107.67,0.0,0.0,92.31,29.89,normal
1308,2022,7,92.31,0.0,0.0,78.55,29.89,normal
1308,2022,8,78.55,0.0,0.0,73.71,29.89,normal
1308,2022,9,73.71,0.0,0.0,68.68,29.89,normal
1308,2022,10,68.68,0.0,0.0,60.49,29.89,normal
1308,2022,11,60.49,0.0,0.0,56.87,29.89,normal
1308,2022,12,56.87,159.46,170.0,46.33,29.89,normal
1308,2023,1,46.33,0.0,0.0,43.32,29.89,normal
1308,2023,2,43.32,0.0,0.0,38.7,29.89,normal
1308,2023,3,38.7,0.0,0.0,34.34,29.89,normal
1308,2023,4,34.34,11.08,0.0,41.45,29.89,normal
1308,2023,5,41.45,0.0,0.0,35.8,29.89,normal
1308,2023,6,35.8,0.0,0.0,30.6,29.89,normal
1308,2023,7,30.6,18.97,0.0,45.42,29.89,normal
1308,2023,8,45.42,25.54,36.0,34.96,29.89,normal
1309,2023,3,61.28,133.15,148.0,46.43,15.75,normal
1309,2023,4,46.43,0.0,0.0,42.04,15.75,normal
1309,2023,5,42.04,0.0,0.0,37.19,15.75,normal
1309,2023,6,37.19,0.0,0.0,34.43,15.75,normal
1309,2023,7,34.43,0.0,0.0,29.97,15.75,normal
1309,2023,8,29.97,0.0,0.0,27.71,15.75,normal
1309,2023,9,27.71,0.0,0.0,26.17,15.75,normal
1309,2023,10,26.17,0.0,0.0,23.71,15.75,normal
1309,2023,11,23.71,0.0,0.0,20.33,15.75,normal
1309,2023,12,20.33,0.0,0.0,18.41,15.75,normal
1309,2024,1,18.41,0.0,0.0,16.01,15.75,normal
1309,2024,2,16.01,0.0,0.0,15.09,15.75,understock
1309,2024,3,15.09,0.0,0.0,13.9,15.75,understock
1309,2024,4,13.9,35.45,31.0,18.35,15.75,normal
1309,2024,5,18.35,45.03,45.0,18.38,15.75,normal
1310,2021,1,190.27,139.02,290.0,39.29,33.27,normal
1310,2021,2,39.29,0.0,0.0,36.97,33.27,normal
1310,2021,3,36.97,0.0,0.0,31.99,33.27,understock
1310,2021,4,31.99,28.69,0.0,56.61,33.27,normal
1310,2021,5,56.61,0.0,0.0,49.87,33.27,normal
1310,2021,6,49.87,31.57,0.0,76.2,33.27,normal
1310,2021,7,76.2,0.0,0.0,67.33,33.27,normal
1310,2021,8,67.33,0.0,0.0,58.19,33.27,normal
1310,2021,9,58.19,0.0,0.0,50.0,33.27,normal
1310,2021,10,50.0,0.0,0.0,46.64,33.27,normal
1310,2021,11,46.64,0.0,0.0,41.13,33.27,normal
1310,2021,12,41.13,0.0,0.0,35.02,33.27,normal
1310,2022,1,35.02,19.01,0.0,51.44,33.27,normal
1310,2022,2,51.44,0.0,0.0,44.72,33.27,normal
1310,2022,3,44.72,0.0,0.0,40.45,33.27,normal
1310,2022,4,40.45,0.0,0.0,34.72,33.27,normal
1310,2022,5,34.72,0.0,0.0,32.14,33.27,understock
1310,2022,6,32.14,0.0,0.0,27.42,33.27,understock
1310,2022,7,27.42,150.13,97.0,80.55,33.27,normal
1310,2022,8,80.55,0.0,0.0,68.85,33.27,normal
1310,2022,9,68.85,13.08,0.0,75.59,33.27,normal
1310,2022,10,75.59,0.0,0.0,67.25,33.27,normal
1310,2022,11,67.25,127.73,112.0,82.98,33.27,normal
1311,2023,3,74.37,156.69,148.0,83.06,25.18,normal
1311,2023,4,83.06,0.0,0.0,76.02,25.18,normal
1311,2023,5,76.02,0.0,0.0,68.74,25.18,normal
1311,2023,6,68.74,0.0,0.0,60.2,25.18,normal
1311,2023,7,60.2,0.0,0.0,54.93,25.18,normal
1311,2023,8,54.93,0.0,0.0,52.15,25.18,normal
1311,2023,9,52.15,0.0,0.0,45.4,25.18,normal
1311,2023,10,45.4,0.0,0.0,40.98,25.18,normal
1311,2023,11,40.98,0.0,0.0,35.21,25.18,normal
1311,2023,12,35.21,0.0,0.0,30.63,25.18,normal
1311,2024,1,30.63,0.0,0.0,26.94,25.18,normal
1311,2024,2,26.94,0.0,0.0,25.49,25.18,normal
1311,2024,3,25.49,0.0,0.0,22.77,25.18,understock
1311,2024,4,22.77,20.62,31.0,12.39,25.18,understock
1311,2024,5,12.39,62.24,45.0,29.63,25.18,normal
1312,2021,1,130.26,106.69,110.0,126.95,29.59,normal
1312,2021,2,126.95,87.11,84.0,130.06,29.59,normal
1312,2021,3,130.06,133.24,181.5,81.8,29.59,normal
1312,2021,4,81.8,45.89,31.5,96.19,29.59,normal
1312,2021,5,96.19,0.0,0.0,85.75,29.59,normal
1312,2021,6,85.75,0.0,0.0,76.01,29.59,normal
1312,2021,7,76.01,0.0,0.0,68.95,29.59,normal
1312,2021,8,68.95,0.0,0.0,64.51,29.59,normal
1312,2021,9,64.51,0.0,0.0,60.23,29.59,normal
1312,2021,10,60.23,0.0,0.0,56.76,29.59,normal
1312,2021,11,56.76,0.0,0.0,52.6,29.59,normal
1312,2021,12,52.6,152.9,135.2,70.3,29.59,normal
1313,2021,8,50.68,66.43,56.0,61.11,16.12,normal
1315,2021,4,775.72,209.67,230.0,755.39,210.94,normal
1315,2021,5,755.39,0.0,0.0,696.86,210.94,normal
1315,2021,6,696.86,0.0,0.0,602.47,210.94,normal
1315,2021,7,602.47,0.0,0.0,562.63,210.94,normal
1315,2021,8,562.63,0.0,0.0,486.09,210.94,normal
1315,2021,9,486.09,0.0,0.0,461.62,210.94,normal
1315,2021,10,461.62,0.0,0.0,423.47,210.94,normal
1315,2021,11,423.47,0.0,0.0,383.4,210.94,normal
1315,2021,12,383.4,0.0,0.0,351.28,210.94,normal
1315,2022,1,351.28,0.0,0.0,312.04,210.94,normal
1315,2022,2,312.04,0.0,0.0,286.28,210.94,normal
1315,2022,3,286.28,498.92,453.25,331.95,210.94,normal
1315,2022,4,331.95,794.3,775.25,351.0,210.94,normal
1315,2022,5,351.0,1803.48,1678.2,476.28,210.94,normal
1317,2023,6,2.75,1.49,2.5,1.74,0.82,normal
1320,2021,7,51.65,60.17,54.0,57.82,16.62,normal
1321,2021,1,110.61,236.89,232.0,115.5,23.78,normal
1321,2021,2,115.5,129.99,278.0,0.0,23.78,stockout
1321,2021,3,0.0,0.0,0.0,0.0,23.78,stockout
1321,2021,4,0.0,504.69,299.05,205.64,23.78,overstock
1321,2021,5,205.64,0.0,0.0,188.83,23.78,overstock
1321,2021,6,188.83,0.0,0.0,164.05,23.78,normal
1321,2021,7,164.05,819.77,628.0,355.82,23.78,overstock
1321,2021,8,355.82,115.48,101.0,370.3,23.78,overstock
1321,2021,9,370.3,0.0,0.0,337.05,23.78,overstock
1321,2021,10,337.05,43.25,37.0,343.3,23.78,overstock
1321,2021,11,343.3,7.62,12.0,338.92,23.78,overstock
1321,2021,12,338.92,81.46,84.0,336.38,23.78,overstock
1321,2022,1,336.38,38.17,38.4,336.15,23.78,overstock
1321,2022,2,336.15,0.0,0.0,291.44,23.78,overstock
1321,2022,3,291.44,31.36,20.0,302.8,23.78,overstock
1321,2022,4,302.8,0.0,0.0,273.87,23.78,overstock
1321,2022,5,273.87,0.0,0.0,240.55,23.78,overstock
1321,2022,6,240.55,0.0,0.0,224.55,23.78,overstock
1321,2022,7,224.55,0.0,0.0,204.52,23.78,overstock
1321,2022,8,204.52,0.0,0.0,182.59,23.78,overstock
1321,2022,9,182.59,14.05,18.0,178.64,23.78,overstock
1321,2022,10,178.64,0.0,0.0,167.46,23.78,normal
1321,2022,11,167.46,0.0,0.0,150.35,23.78,normal
1321,2022,12,150.35,0.0,0.0,128.77,23.78,normal
1321,2023,1,128.77,0.0,0.0,117.06,23.78,normal
1321,2023,2,117.06,0.0,0.0,104.93,23.78,normal
1321,2023,3,104.93,26.62,24.0,107.55,23.78,normal
1321,2023,4,107.55,0.0,0.0,101.66,23.78,normal
1321,2023,5,101.66,0.0,0.0,94.85,23.78,normal
1321,2023,6,94.85,0.0,0.0,85.57,23.78,normal
1321,2023,7,85.57,0.0,0.0,74.94,23.78,normal
1321,2023,8,74.94,0.0,0.0,68.41,23.78,normal
1321,2023,9,68.41,120.06,115.0,73.47,23.78,normal
1321,2023,10,73.47,0.0,0.0,64.71,23.78,normal
1321,2023,11,64.71,0.0,0.0,60.28,23.78,normal
1321,2023,12,60.28,30.34,29.0,61.62,23.78,normal
1321,2024,1,61.62,12.11,0.0,66.8,23.78,normal
1321,2024,2,66.8,7.03,12.0,61.83,23.78,normal
1321,2024,3,61.83,7.72,0.0,61.29,23.78,normal
1321,2024,4,61.29,2.54,18.0,45.83,23.78,normal
1321,2024,5,45.83,0.0,0.0,41.14,23.78,normal
1321,2024,6,41.14,9.25,12.0,38.39,23.78,normal
1321,2024,7,38.39,66.25,58.4,46.24,23.78,normal
1322,2021,3,637.48,681.38,637.45,681.41,118.96,normal
1322,2021,4,681.41,732.02,518.45,894.98,118.96,overstock
1322,2021,5,894.98,301.95,303.75,893.18,118.96,overstock
1322,2021,6,893.18,0.0,0.0,768.63,118.96,normal
1322,2021,7,768.63,865.34,826.0,807.97,118.96,normal
1323,2021,9,861.34,1467.36,918.0,1410.7,296.16,overstock
1324,2021,1,93.1,185.89,263.0,15.99,35.12,understock
1324,2021,2,15.99,229.2,248.0,0.0,35.12,stockout
1324,2021,3,0.0,0.0,0.0,0.0,35.12,stockout
1324,2021,4,0.0,18.17,0.0,18.17,35.12,understock
1324,2021,5,18.17,0.0,0.0,16.97,35.12,understock
1324,2021,6,16.97,17.14,0.0,32.33,35.12,understock
1324,2021,7,32.33,0.0,0.0,28.08,35.12,understock
1324,2021,8,28.08,222.78,239.0,11.86,35.12,understock
1324,2021,9,11.86,0.0,0.0,10.16,35.12,understock
1324,2021,10,10.16,0.0,0.0,9.07,35.12,understock
1324,2021,11,9.07,0.0,0.0,7.71,35.12,understock
1324,2021,12,7.71,0.0,0.0,7.01,35.12,understock
1324,2022,1,7.01,0.0,0.0,6.37,35.12,understock
1324,2022,2,6.37,0.0,0.0,5.74,35.12,understock
1324,2022,3,5.74,0.0,0.0,4.97,35.12,understock
1324,2022,4,4.97,0.0,0.0,4.36,35.12,understock
1324,2022,5,4.36,15.4,9.0,10.76,35.12,understock
1324,2022,6,10.76,19.49,0.0,29.18,35.12,understock
1324,2022,7,29.18,7.44,0.0,34.7,35.12,understock
1324,2022,8,34.7,0.0,0.0,30.5,35.12,understock
1324,2022,9,30.5,0.0,0.0,26.39,35.12,understock
1324,2022,10,26.39,0.0,0.0,22.98,35.12,understock
1324,2022,11,22.98,0.0,0.0,20.15,35.12,understock
1324,2022,12,20.15,3.59,3.5,20.24,35.12,understock
1324,2023,1,20.24,0.0,0.0,17.96,35.12,understock
1324,2023,2,17.96,14.05,0.0,29.34,35.12,understock
